W(u),W(v),d2,d3,d4,sign
-20.0,20.0,2.0,-0.007575757575757576,0.03640343298197109,1.0
-20.0,-12.0,-1.0,-0.0975609756097561,-0.13994169096209913,-1.0
-20.0,-4.0,-1.0,-0.014285714285714285,-0.08582172085821721,-1.0
-20.0,-12.0,-1.0,-0.08064516129032258,-0.18659147869674186,-1.0
-20.0,-8.0,-1.0,-0.22058823529411764,-0.07693187014174668,-1.0
-20.0,-8.0,1.0,-0.15625,-0.13141259421346949,1.0
-20.0,0.0,-2.0,-0.05660377358490566,-0.057282282282282285,-1.0
-20.0,-4.0,1.0,-0.23529411764705882,-0.09857239972807613,1.0
-20.0,0.0,1.0,-0.12790697674418605,-0.045097468722723306,1.0
-20.0,-8.0,-1.0,-0.1865671641791045,-0.09032217625673812,-1.0
-20.0,4.0,-1.0,-0.022727272727272728,-0.0006745687578298159,-1.0
-20.0,-28.0,1.0,-0.18125,-0.17369687249398558,1.0
-20.0,4.0,-1.0,-0.1,0.028037383177570093,-1.0
-20.0,40.0,2.0,0.10625,0.06687995124923828,1.0
-20.0,-52.0,1.0,-0.4479166666666667,-0.40027857578131804,1.0
-16.0,-60.0,-3.0,-0.4420289855072464,-0.2489551153916046,-1.0
-16.0,-52.0,-3.0,-0.42857142857142855,-0.259874964478545,-1.0
-16.0,22.0,-1.0,0.007462686567164179,0.015785818021089852,-1.0
-16.0,0.0,-2.0,0.045454545454545456,-0.04390543444887934,-1.0
-16.0,-20.0,1.0,-0.48936170212765956,-0.19863334269399982,1.0
-16.0,-48.0,2.0,-0.48360655737704916,-0.27079328463411506,1.0
-16.0,44.0,3.0,0.2717391304347826,0.12634542142738864,1.0
-16.0,-8.0,-2.0,-0.19811320754716982,-0.09177240443699625,-1.0
-16.0,4.0,-1.0,-0.19117647058823528,-0.00847145488029466,-1.0
-16.0,64.0,-1.0,0.2608695652173913,0.17130771942192458,-1.0
-16.0,8.0,4.0,0.05384615384615385,-0.07272135416666667,1.0
-16.0,0.0,4.0,-0.10606060606060606,-0.08304158221239481,1.0
-16.0,-36.0,-2.0,-0.1780821917808219,-0.17784000439246692,-1.0
-16.0,8.0,-2.0,-0.0784313725490196,-0.004147722740687565,-1.0
-16.0,-56.0,0.0,-0.54,-0.32936901222332343,-1.0
-16.0,56.0,0.0,0.10483870967741936,0.13538710985002025,-1.0
-16.0,52.0,-2.0,0.21428571428571427,0.13492975734355045,-1.0
-16.0,64.0,1.0,0.35714285714285715,0.21781946072684644,1.0
-16.0,-20.0,2.0,-0.13432835820895522,-0.1569406805179163,1.0
-16.0,16.0,1.0,-0.11458333333333333,0.015711805555555555,1.0
-16.0,4.0,0.0,0.013157894736842105,-0.05215562565720294,-1.0
-16.0,28.0,1.0,0.058333333333333334,0.035888842340455245,1.0
-16.0,0.0,-1.0,0.16,-0.028290282902829027,-1.0
-16.0,-10.0,1.0,-0.04838709677419355,0.003411401954995736,1.0
-16.0,-32.0,0.0,-0.2777777777777778,-0.1844794255730461,-1.0
-16.0,12.0,0.0,0.07142857142857142,0.015497160458176918,-1.0
-16.0,-4.0,-1.0,-0.09574468085106383,-0.06822802309506383,-1.0
-16.0,66.0,1.0,0.41836734693877553,0.26794428178511226,1.0
-16.0,16.0,0.0,0.031914893617021274,-0.009675858732462506,-1.0
-16.0,10.0,-2.0,-0.16417910447761194,-0.042867435158501443,-1.0
-16.0,48.0,2.0,0.125,0.09258535314047434,1.0
-16.0,12.0,1.0,-0.015384615384615385,-0.034986328610489684,1.0
-16.0,20.0,-1.0,-0.03571428571428571,0.03169915337664895,-1.0
-16.0,-8.0,0.0,-0.3333333333333333,-0.10717502251576103,-1.0
-16.0,-36.0,0.0,-0.3333333333333333,-0.20286085825747724,-1.0
-16.0,-8.0,1.0,-0.35185185185185186,-0.09557418026760771,1.0
-16.0,28.0,1.0,0.13846153846153847,0.09427796275743001,1.0
-16.0,-20.0,-3.0,-0.3163265306122449,-0.14205483977535513,-1.0
-16.0,-20.0,-2.0,-0.1532258064516129,-0.13206518033681053,-1.0
-16.0,12.0,1.0,-0.24193548387096775,0.04082173624917164,1.0
-16.0,-12.0,-1.0,-0.3275862068965517,-0.1660972832275907,-1.0
-16.0,-8.0,0.0,-0.15517241379310345,-0.1244175209692451,-1.0
-16.0,-48.0,-1.0,-0.45535714285714285,-0.23414462081128748,-1.0
-16.0,4.0,1.0,-0.07142857142857142,-0.04302032339415517,1.0
-16.0,-44.0,3.0,-0.27611940298507465,-0.24064625850340135,1.0
-16.0,52.0,0.0,0.3684210526315789,0.1532086541987532,-1.0
-16.0,20.0,-1.0,0.10344827586206896,0.042843377066192276,-1.0
-16.0,-12.0,-1.0,-0.2926829268292683,-0.15865865865865866,-1.0
-16.0,-12.0,-1.0,-0.3804347826086957,-0.11867073960936776,-1.0
-16.0,44.0,1.0,0.1125,0.1469809080113273,1.0
-16.0,44.0,1.0,0.10294117647058823,0.09925307000886188,1.0
-16.0,96.0,1.0,0.49137931034482757,0.33276571590747833,1.0
-16.0,-8.0,1.0,-0.2894736842105263,-0.09411263707015863,1.0
-16.0,-40.0,1.0,-0.5535714285714286,-0.24447287978957843,1.0
-16.0,32.0,1.0,0.25862068965517243,0.1874718341595313,1.0
-16.0,-12.0,1.0,-0.3125,-0.13333333333333333,1.0
-16.0,4.0,1.0,-0.05319148936170213,-0.056807769836906725,1.0
-16.0,-28.0,1.0,-0.26515151515151514,-0.19031000988774502,1.0
-16.0,-12.0,-1.0,-0.23333333333333334,-0.15599950672092736,-1.0
-16.0,16.0,-1.0,-0.013888888888888888,0.0515818431911967,-1.0
-60.0,10.0,-2.0,-0.22941176470588234,-0.16925556858147714,-1.0
-60.0,-48.0,-7.0,-0.4375,-0.33842874226589714,-1.0
-60.0,-48.0,2.0,-0.5808823529411765,-0.4038240036857867,1.0
-60.0,96.0,1.0,0.32608695652173914,0.1988819732595666,1.0
-60.0,0.0,0.0,-0.03125,-0.17295058554698658,-1.0
-60.0,-52.0,0.0,-0.6714285714285714,-0.4194256659155255,-1.0
-60.0,64.0,2.0,0.1,0.08357129259470779,1.0
-60.0,-32.0,2.0,-0.48333333333333334,-0.3351841820151679,1.0
-60.0,48.0,-1.0,-0.05063291139240506,-0.016013952750911685,-1.0
-60.0,64.0,0.0,0.04819277108433735,0.03142584644730567,-1.0
-60.0,-44.0,2.0,-0.5588235294117647,-0.3626112759643917,1.0
-60.0,-4.0,-3.0,-0.31666666666666665,-0.1760269894820401,-1.0
-60.0,-20.0,-2.0,-0.3411764705882353,-0.25501418647881813,-1.0
-60.0,28.0,1.0,-0.07692307692307693,-0.030965666314784094,1.0
-60.0,-20.0,1.0,-0.5689655172413793,-0.3127324749642346,1.0
-60.0,16.0,-2.0,-0.11206896551724138,-0.09495715690405956,-1.0
-60.0,-12.0,-1.0,-0.45454545454545453,-0.3156311465926183,-1.0
-60.0,-20.0,0.0,-0.421875,-0.2745167793193407,-1.0
-60.0,8.0,-3.0,-0.1625,-0.15324636377267956,-1.0
-60.0,-10.0,0.0,-0.20945945945945946,-0.11995293865982139,-1.0
-60.0,16.0,-1.0,-0.17543859649122806,-0.09722222222222222,-1.0
-60.0,44.0,1.0,0.05263157894736842,0.015643802647412757,1.0
-60.0,20.0,1.0,-0.18055555555555555,-0.10115936805430407,1.0
-60.0,-28.0,0.0,-0.6451612903225806,-0.3564374214401149,-1.0
-60.0,-28.0,-2.0,-0.4411764705882353,-0.29701889300294315,-1.0
-60.0,56.0,1.0,-0.1,-0.0030358227079538553,1.0
-60.0,22.0,0.0,-0.2654320987654321,-0.11863016507741207,-1.0
-60.0,-52.0,-4.0,-0.7870370370370371,-0.44584913611462285,-1.0
-60.0,-36.0,-1.0,-0.40555555555555556,-0.3122849354247665,-1.0
-60.0,4.0,2.0,-0.3888888888888889,-0.2072278911564626,1.0
-60.0,20.0,1.0,-0.2714285714285714,-0.0405990405990406,1.0
-60.0,-28.0,-1.0,-0.4551282051282051,-0.297829073921407,-1.0
-60.0,32.0,0.0,-0.1,0.005784832451499118,-1.0
-60.0,20.0,-1.0,-0.22549019607843138,-0.09387983381271972,-1.0
-60.0,-4.0,0.0,-0.33783783783783783,-0.23314929836668968,-1.0
-60.0,0.0,-1.0,-0.2716049382716049,-0.16214189290535475,-1.0
-60.0,12.0,0.0,-0.14492753623188406,-0.12014437951185974,-1.0
-60.0,16.0,-1.0,-0.19852941176470587,-0.13289344214852117,-1.0
-60.0,-8.0,-1.0,-0.4375,-0.20013928789065902,-1.0
-60.0,44.0,-4.0,0.04,0.06049021812457837,-1.0
-60.0,-26.0,-2.0,-0.8589743589743589,-0.4682190056639396,-1.0
-60.0,0.0,1.0,-0.16,-0.2265891472868217,1.0
-60.0,-60.0,-1.0,-0.6985294117647058,-0.42527718801604153,-1.0
-60.0,-24.0,-2.0,-0.5277777777777778,-0.4130512728576551,-1.0
-60.0,-20.0,-1.0,-0.5431034482758621,-0.28534031413612565,-1.0
-60.0,0.0,-1.0,-0.22,-0.162792656223682,-1.0
-60.0,44.0,1.0,-0.08536585365853659,-0.024404115609327336,1.0
-60.0,16.0,-1.0,-0.06097560975609756,-0.08554902509562459,-1.0
-60.0,12.0,2.0,-0.2974683544303797,-0.1721539473018763,1.0
-60.0,40.0,2.0,0.06666666666666667,-0.008680555555555556,1.0
-60.0,66.0,2.0,0.1206896551724138,0.13640256959314775,1.0
-60.0,-12.0,-3.0,-0.5116279069767442,-0.2530983200220325,-1.0
-60.0,-8.0,-1.0,-0.4375,-0.23470515571159223,-1.0
-60.0,52.0,-3.0,-0.00641025641025641,0.016921795272310736,-1.0
-60.0,28.0,0.0,-0.08904109589041095,-0.08489176017227701,-1.0
-60.0,8.0,0.0,-0.18548387096774194,-0.17401215805471124,-1.0
-60.0,-12.0,-2.0,-0.4166666666666667,-0.2515862068965517,-1.0
-60.0,20.0,-1.0,-0.55,-0.1947718343910547,-1.0
-60.0,-56.0,-2.0,-0.7540983606557377,-0.44531986531986534,-1.0
-60.0,-20.0,-2.0,-0.40714285714285714,-0.2618254497001999,-1.0
-60.0,-16.0,-1.0,-0.4551282051282051,-0.23784445153739758,-1.0
-60.0,-20.0,0.0,-0.5769230769230769,-0.3177214225877694,-1.0
-60.0,32.0,-1.0,0.0625,0.0855921855921856,-1.0
-60.0,-8.0,1.0,-0.5166666666666667,-0.297614064462118,1.0
-60.0,-12.0,1.0,-0.4375,-0.2710350521654282,1.0
-60.0,-40.0,1.0,-0.6,-0.3768540876164195,1.0
-60.0,-8.0,1.0,-0.24107142857142858,-0.2436036036036036,1.0
-60.0,52.0,2.0,0.06153846153846154,0.012045319022063208,1.0
-60.0,24.0,1.0,-0.1791044776119403,-0.08273047672046002,1.0
-60.0,28.0,1.0,-0.09090909090909091,-0.0632666236281472,1.0
-60.0,16.0,-2.0,0.008064516129032258,-0.1285140562248996,-1.0
-60.0,-4.0,-1.0,-0.3382352941176471,-0.22441742654508612,-1.0
-60.0,-8.0,-1.0,-0.5188679245283019,-0.22781715961867513,-1.0
-60.0,-36.0,-1.0,-0.5064935064935064,-0.32552987967577907,-1.0
-60.0,4.0,1.0,-0.35,-0.14971247273448343,1.0
-60.0,40.0,1.0,-0.13333333333333333,-0.06479721166032953,1.0
-48.0,24.0,4.0,-0.045454545454545456,-0.09029426577451616,1.0
-48.0,52.0,2.0,0.014084507042253521,0.002583979328165375,1.0
-48.0,96.0,4.0,0.288135593220339,0.19610626647738796,1.0
-48.0,0.0,2.0,0.0,-0.1595,1.0
-48.0,-8.0,2.0,-0.15555555555555556,-0.22164552095347942,1.0
-48.0,8.0,2.0,-0.17391304347826086,-0.15903246544519448,1.0
-48.0,16.0,2.0,0.07575757575757576,-0.08719931271477663,1.0
-48.0,20.0,2.0,-0.14,-0.04707638040971374,1.0
-48.0,-52.0,1.0,-0.6,-0.4026813665441677,1.0
-48.0,64.0,3.0,0.35185185185185186,0.0860287010186631,1.0
-48.0,-8.0,-3.0,-0.391304347826087,-0.17383966244725738,-1.0
-48.0,-44.0,-1.0,-0.5070422535211268,-0.3062434600627834,-1.0
-48.0,-28.0,-3.0,-0.8888888888888888,-0.3533145275035261,-1.0
-48.0,-8.0,-2.0,-0.35185185185185186,-0.23926179977135392,-1.0
-48.0,-28.0,1.0,-0.5769230769230769,-0.3151384780855069,1.0
-48.0,48.0,-3.0,0.03278688524590164,0.02529927187461434,-1.0
-48.0,-4.0,-3.0,-0.25,-0.14403676871543195,-1.0
-48.0,-40.0,3.0,-0.3582089552238806,-0.349812189506846,1.0
-48.0,-16.0,-2.0,-0.4803921568627451,-0.22281424073625575,-1.0
-48.0,-20.0,-2.0,-0.4375,-0.2639686901490549,-1.0
-48.0,8.0,-1.0,-0.3235294117647059,-0.14330218068535824,-1.0
-48.0,4.0,1.0,-0.08536585365853659,-0.17279888323860804,1.0
-48.0,64.0,-2.0,0.02702702702702703,0.08640721940214326,-1.0
-48.0,20.0,-1.0,-0.018518518518518517,-0.0512606212564424,-1.0
-48.0,-8.0,-2.0,-0.33695652173913043,-0.19929413531576182,-1.0
-48.0,-28.0,-5.0,-0.47692307692307695,-0.23777907960684763,-1.0
-48.0,16.0,2.0,-0.15,-0.10934525287641751,1.0
-48.0,44.0,3.0,0.07142857142857142,-0.012625347348072974,1.0
-48.0,32.0,-1.0,0.0,0.03383060242928181,-1.0
-48.0,-32.0,-2.0,-0.4358974358974359,-0.2803693679350422,-1.0
-48.0,-24.0,-1.0,-0.4,-0.3967331118493909,-1.0
-48.0,-40.0,-1.0,-0.43636363636363634,-0.3422,-1.0
-48.0,16.0,-1.0,-0.1864406779661017,-0.10304133791894261,-1.0
-48.0,-16.0,0.0,-0.35833333333333334,-0.22421413009648303,-1.0
-48.0,10.0,-1.0,-0.375,-0.15097365406643756,-1.0
-48.0,12.0,1.0,-0.21666666666666667,-0.09872568745808183,1.0
-48.0,4.0,-2.0,-0.31521739130434784,-0.12924176002597823,-1.0
-48.0,-8.0,-2.0,-0.25925925925925924,-0.19524594668865072,-1.0
-48.0,-12.0,-1.0,-0.46551724137931033,-0.2960266909311495,-1.0
-48.0,-10.0,-4.0,-0.15625,-0.0635277934096167,-1.0
-48.0,-26.0,-1.0,-0.603448275862069,-0.45073832001936576,-1.0
-48.0,-56.0,2.0,-0.5816326530612245,-0.46152636956692605,1.0
-48.0,52.0,1.0,-0.03508771929824561,0.04006712817285504,1.0
-48.0,4.0,-2.0,-0.23214285714285715,-0.125878016551916,-1.0
-48.0,-28.0,-2.0,-0.4657534246575342,-0.2758543792161454,-1.0
-48.0,-20.0,-1.0,-0.48214285714285715,-0.25103199174406604,-1.0
-48.0,-20.0,-1.0,-0.4117647058823529,-0.25271701747145414,-1.0
-48.0,0.0,-1.0,-0.3170731707317073,-0.16328894035900404,-1.0
-48.0,-12.0,1.0,-0.32,-0.26830282861896837,1.0
-48.0,-52.0,1.0,-0.7625,-0.5055625524769102,1.0
-48.0,4.0,-1.0,-0.28125,-0.11539351851851852,-1.0
-48.0,20.0,-1.0,-0.2,-0.06909224549797868,-1.0
-48.0,-4.0,-2.0,-0.5441176470588235,-0.17608044501497647,-1.0
-48.0,-12.0,-1.0,-0.6388888888888888,-0.2435129740518962,-1.0
-48.0,-60.0,-1.0,-0.6272727272727273,-0.3995067817509248,-1.0
-48.0,16.0,-1.0,-0.1595744680851064,-0.08220858895705521,-1.0
-48.0,44.0,-2.0,0.09803921568627451,0.07189235703668935,-1.0
-48.0,22.0,-1.0,-0.18382352941176472,-0.08236994219653179,-1.0
-48.0,-20.0,-1.0,-0.4387755102040816,-0.26762218045112784,-1.0
-48.0,-48.0,-1.0,-0.5367647058823529,-0.3485654860219,-1.0
-48.0,-4.0,-1.0,-0.28846153846153844,-0.20105587329520458,-1.0
-48.0,8.0,-2.0,-0.17647058823529413,-0.10438556418455916,-1.0
-48.0,12.0,-1.0,0.016666666666666666,-0.04126273924931643,-1.0
-48.0,48.0,-1.0,0.25609756097560976,0.13847900113507378,-1.0
-48.0,8.0,0.0,-0.3106060606060606,-0.14835505896958412,-1.0
-48.0,4.0,1.0,-0.24444444444444444,-0.17382253447827217,1.0
-48.0,40.0,-1.0,-0.05319148936170213,0.0386286817962337,-1.0
-48.0,20.0,-1.0,-0.36666666666666664,-0.18049719887955182,-1.0
-48.0,4.0,-1.0,-0.6296296296296297,-0.31201745552198723,-1.0
-48.0,-12.0,-1.0,-0.5384615384615384,-0.2791902071563089,-1.0
24.0,52.0,1.0,0.4824561403508772,0.3160248930377285,1.0
24.0,16.0,-1.0,0.1326530612244898,0.19141265158964274,-1.0
24.0,36.0,-3.0,0.37209302325581395,0.31991685563114136,-1.0
24.0,-8.0,-1.0,0.07608695652173914,0.1116557734204793,-1.0
24.0,-8.0,1.0,0.24324324324324326,0.09349087893864014,1.0
24.0,96.0,2.0,0.8103448275862069,0.5150523560209425,1.0
24.0,-8.0,-1.0,0.375,0.03887423043095866,-1.0
24.0,22.0,2.0,0.325,0.1969054956343092,1.0
24.0,40.0,1.0,0.5254237288135594,0.2652479448422169,1.0
24.0,12.0,1.0,0.28225806451612906,0.16688825577714467,1.0
24.0,12.0,0.0,0.3103448275862069,0.21314310419368784,-1.0
24.0,-36.0,-3.0,-0.03333333333333333,0.029343386742067233,-1.0
24.0,20.0,-2.0,0.3728813559322034,0.2549514414621091,-1.0
24.0,48.0,1.0,0.8292682926829268,0.41288685946220194,1.0
24.0,-48.0,0.0,-0.21875,-0.05032679738562092,-1.0
24.0,28.0,-2.0,0.5113636363636364,0.288494305443458,-1.0
24.0,8.0,-1.0,0.1721311475409836,0.16479700854700854,-1.0
24.0,-36.0,2.0,0.006944444444444444,-0.005982332550598234,1.0
24.0,-28.0,-1.0,-0.034482758620689655,0.03002692068751294,-1.0
24.0,20.0,1.0,0.3125,0.21220092696981085,1.0
24.0,-10.0,1.0,0.373015873015873,0.19997327453731542,1.0
24.0,-26.0,-1.0,-0.11290322580645161,-0.16130739711525738,-1.0
24.0,-12.0,-1.0,0.23333333333333334,0.0459901178259217,-1.0
24.0,32.0,-1.0,0.3942307692307692,0.32266097474208466,-1.0
24.0,64.0,2.0,0.45454545454545453,0.3469253338123466,1.0
24.0,12.0,1.0,0.35185185185185186,0.23443672524179268,1.0
24.0,-28.0,-2.0,0.0,0.03048163362505209,-1.0
24.0,44.0,2.0,0.5,0.337648935172155,1.0
24.0,4.0,3.0,0.18055555555555555,0.14480259870064968,1.0
24.0,-4.0,1.0,0.019230769230769232,0.001810610175629187,1.0
24.0,16.0,0.0,0.26595744680851063,0.21145805533315543,-1.0
24.0,10.0,0.0,0.2923076923076923,0.14565671458410123,-1.0
24.0,-8.0,1.0,0.17647058823529413,0.07301899148657498,1.0
24.0,28.0,1.0,0.37272727272727274,0.23932894457421958,1.0
24.0,0.0,1.0,0.4583333333333333,0.13959123472397808,1.0
24.0,0.0,1.0,0.2109375,0.14357147321707606,1.0
24.0,44.0,1.0,0.48,0.3421717171717172,1.0
24.0,64.0,0.0,0.7254901960784313,0.4100592663783437,-1.0
24.0,-12.0,1.0,0.22580645161290322,0.03933819275714451,1.0
24.0,66.0,-1.0,0.7159090909090909,0.4807219031993437,-1.0
24.0,12.0,-1.0,0.2631578947368421,0.21369782480893593,-1.0
24.0,-4.0,1.0,0.3333333333333333,0.115668240947883,1.0
24.0,8.0,1.0,0.39361702127659576,0.153164886689242,1.0
24.0,4.0,1.0,0.1590909090909091,-0.02572347266881029,1.0
24.0,-12.0,1.0,-0.125,-0.013241220495106506,1.0
24.0,-28.0,-1.0,0.02830188679245283,-0.01566854990583804,-1.0
24.0,-56.0,-1.0,-0.05,-0.12638109807921127,-1.0
24.0,-20.0,-2.0,0.0703125,0.08622483324153969,-1.0
24.0,-12.0,-1.0,-0.2608695652173913,0.009813542688910697,-1.0
24.0,-20.0,-1.0,-0.11363636363636363,-0.1025183422565933,-1.0
24.0,-52.0,1.0,-0.15384615384615385,-0.0911208151382824,1.0
24.0,-20.0,-1.0,0.075,0.05955334987593052,-1.0
24.0,-32.0,-1.0,-0.03571428571428571,0.026066350710900472,-1.0
24.0,-52.0,-1.0,-0.40625,-0.18729623383923552,-1.0
24.0,0.0,-1.0,0.41304347826086957,0.16639885734690235,-1.0
52.0,-32.0,7.0,0.09883720930232558,0.02261904761904762,1.0
52.0,-28.0,1.0,-0.023809523809523808,0.03400845479210045,1.0
52.0,-4.0,-2.0,0.2840909090909091,0.2002298190175237,-1.0
52.0,20.0,0.0,0.423728813559322,0.30989830080222347,-1.0
52.0,-20.0,-2.0,0.2125,0.16166040884438881,-1.0
52.0,48.0,0.0,0.5367647058823529,0.36933021286080464,-1.0
52.0,-16.0,1.0,0.2642857142857143,0.14197634661734207,1.0
52.0,0.0,-1.0,0.20454545454545456,0.18484107579462103,-1.0
52.0,-36.0,1.0,0.125,0.07425836413610085,1.0
52.0,-28.0,-2.0,0.20512820512820512,0.10186850519584333,-1.0
52.0,-12.0,0.0,0.15517241379310345,0.10630423685553854,-1.0
52.0,64.0,2.0,0.6454545454545455,0.47614260822945986,1.0
52.0,4.0,2.0,0.39285714285714285,0.1869150467962563,1.0
52.0,64.0,4.0,0.6,0.40655456244003435,1.0
52.0,20.0,2.0,0.3125,0.16583353169880188,1.0
52.0,8.0,0.0,0.2894736842105263,0.23262779552715654,-1.0
52.0,-8.0,-1.0,0.05555555555555555,0.1672458731537793,-1.0
52.0,-12.0,-1.0,0.225,0.10188034188034188,-1.0
52.0,-20.0,0.0,0.18382352941176472,0.12191142191142192,-1.0
52.0,44.0,2.0,0.4605263157894737,0.3661318489412792,1.0
52.0,-40.0,2.0,0.1780821917808219,0.03685530476502017,1.0
52.0,10.0,-1.0,0.27848101265822783,0.22986905866584184,-1.0
52.0,24.0,1.0,0.675,0.34787541254125415,1.0
52.0,4.0,1.0,0.3780487804878049,0.2234836539472301,1.0
52.0,8.0,1.0,0.32142857142857145,0.23527806209484817,1.0
52.0,66.0,1.0,0.7115384615384616,0.5371631849833485,1.0
52.0,20.0,-1.0,0.5833333333333334,0.351037851037851,-1.0
52.0,40.0,-1.0,0.7549019607843137,0.4080046487978499,-1.0
52.0,8.0,-1.0,0.24358974358974358,0.23755644090305444,-1.0
52.0,16.0,1.0,0.417910447761194,0.24899671652681504,1.0
52.0,-4.0,2.0,0.8846153846153846,0.10040863981319323,1.0
52.0,8.0,1.0,0.4716981132075472,0.22598134894816743,1.0
52.0,-20.0,0.0,0.21666666666666667,0.116514502204832,-1.0
52.0,-48.0,3.0,0.07042253521126761,-0.02440505769974049,1.0
52.0,-36.0,0.0,0.13815789473684212,0.07406213049553907,-1.0
52.0,0.0,1.0,0.2159090909090909,0.19452437004098003,1.0
52.0,-60.0,2.0,-0.06451612903225806,-0.04940332653187411,1.0
52.0,-12.0,2.0,0.1875,0.10979556397505723,1.0
52.0,44.0,1.0,0.6538461538461539,0.41323287026136096,1.0
52.0,-20.0,2.0,0.07272727272727272,0.08359743643918585,1.0
52.0,4.0,2.0,0.29591836734693877,0.21476117328651892,1.0
52.0,-12.0,1.0,0.2804878048780488,0.0822535751991554,1.0
52.0,-16.0,1.0,0.22115384615384615,0.1143317230273752,1.0
52.0,32.0,-2.0,0.703125,0.4817787971457696,-1.0
52.0,16.0,1.0,0.45714285714285713,0.3014763014763015,1.0
52.0,20.0,1.0,0.375,0.2771516821103598,1.0
52.0,28.0,2.0,0.5076923076923077,0.31127982646420826,1.0
52.0,-56.0,1.0,-0.1568627450980392,-0.0814877910278251,1.0
52.0,8.0,2.0,0.3923076923076923,0.2167446524064171,1.0
52.0,16.0,0.0,0.4727272727272727,0.2841269841269841,-1.0
52.0,-10.0,-1.0,0.3684210526315789,0.2920780842129157,-1.0
52.0,28.0,2.0,0.37037037037037035,0.3348522822207033,1.0
52.0,4.0,-1.0,0.28,0.22778424524641055,-1.0
52.0,-4.0,1.0,0.23214285714285715,0.11378584583004472,1.0
52.0,-32.0,1.0,0.19387755102040816,0.0028482868392393397,1.0
52.0,-8.0,1.0,0.23275862068965517,0.14151782659275988,1.0
52.0,12.0,-1.0,0.4365079365079365,0.290995717990471,-1.0
52.0,-8.0,-1.0,0.22093023255813954,0.19047619047619047,-1.0
52.0,16.0,-1.0,0.4,0.28858024691358025,-1.0
52.0,44.0,1.0,0.7211538461538461,0.4127285513361463,1.0
52.0,-20.0,1.0,0.13725490196078433,0.07410734336402425,1.0
52.0,20.0,1.0,0.3076923076923077,0.28424015009380865,1.0
52.0,12.0,0.0,0.38666666666666666,0.25090010210113384,-1.0
52.0,0.0,-1.0,0.29411764705882354,0.19525666016894086,-1.0
52.0,-12.0,-1.0,0.19642857142857142,0.0692517006802721,-1.0
52.0,-20.0,-1.0,-0.15217391304347827,-0.014038524322559582,-1.0
52.0,-12.0,0.0,0.15384615384615385,0.1274481427882296,-1.0
52.0,-52.0,-1.0,-0.0423728813559322,-0.0062362435803374906,-1.0
52.0,28.0,2.0,0.5472972972972973,0.36874236874236876,1.0
52.0,-8.0,1.0,0.46774193548387094,0.12413609782030835,1.0
52.0,-8.0,1.0,0.3620689655172414,0.13801301301301303,1.0
52.0,4.0,1.0,0.30327868852459017,0.2134845620667927,1.0
52.0,-8.0,-1.0,0.24,0.17249470178625492,-1.0
52.0,-8.0,-1.0,0.23863636363636365,0.15879130285909948,-1.0
52.0,22.0,-1.0,0.3902439024390244,0.2928395061728395,-1.0
52.0,-8.0,-1.0,0.25,0.10823081429408318,-1.0
10.0,-48.0,-4.0,-0.1962025316455696,-0.13816845265828026,-1.0
10.0,28.0,1.0,0.2818181818181818,0.16034839722995645,1.0
10.0,4.0,-1.0,0.25,0.0789680204041593,-1.0
10.0,-20.0,3.0,-0.10240963855421686,-0.062162556544579015,1.0
10.0,12.0,3.0,0.14788732394366197,0.07551592065397587,1.0
10.0,-8.0,2.0,-0.03,-0.0461190533882562,1.0
10.0,-8.0,-1.0,0.02631578947368421,-0.01053084031807436,-1.0
10.0,-32.0,-1.0,-0.06593406593406594,-0.08387270765911542,-1.0
10.0,-44.0,-1.0,-0.2215909090909091,-0.1092896174863388,-1.0
10.0,-12.0,-1.0,-0.11666666666666667,-0.09816821465428277,-1.0
10.0,16.0,1.0,0.15441176470588236,0.06817791516400482,1.0
10.0,10.0,0.0,0.0,0.0,1.0
10.0,-16.0,0.0,-0.0759493670886076,-0.027826178784518717,-1.0
10.0,40.0,1.0,0.24666666666666667,0.15633847121736394,1.0
10.0,-10.0,1.0,0.05194805194805195,0.09614057440144397,1.0
10.0,-20.0,0.0,-0.06862745098039216,-0.11323728050427735,-1.0
10.0,0.0,-2.0,0.0625,0.0691365372216436,-1.0
10.0,-52.0,1.0,-0.4056603773584906,-0.26862745098039215,1.0
10.0,-36.0,2.0,-0.22826086956521738,-0.11436299942352889,1.0
10.0,-16.0,-2.0,0.018867924528301886,-0.03687680263700041,-1.0
10.0,96.0,1.0,0.6846153846153846,0.42340182648401825,1.0
10.0,56.0,2.0,0.23684210526315788,0.2118769534462905,1.0
10.0,-40.0,0.0,-0.08227848101265822,-0.1260125089715985,-1.0
10.0,8.0,0.0,0.0625,0.04981412639405204,-1.0
10.0,-8.0,1.0,0.007936507936507936,-0.03470743822979162,1.0
10.0,48.0,-1.0,0.4148936170212766,0.3271186440677966,-1.0
10.0,64.0,-2.0,0.47093023255813954,0.2784689451356118,-1.0
10.0,-4.0,-1.0,-0.06060606060606061,-0.024007038712921067,-1.0
10.0,24.0,1.0,0.3333333333333333,0.18010674429888404,1.0
10.0,-36.0,0.0,-0.21341463414634146,-0.10303394412736558,-1.0
10.0,-20.0,-3.0,-0.22580645161290322,-0.058477184530978187,-1.0
10.0,-28.0,-2.0,-0.14150943396226415,-0.10145261701637076,-1.0
10.0,-52.0,-1.0,-0.35714285714285715,-0.18979875086745315,-1.0
